id,name,ai,str,sta,dex,intl,HR,ER,Race,Belligerence,Gender,Level,FlightLevel,Size,Class,ifPart,Karma,Useable,AtkMin,AtkMax,Atk1,Atk2,Atk3,HorizontalRate,VerticalRate,DiagonalRate,ThrustRate,ChestRate,HeadRate,ArmRate,ReAttackDelay,AddHp,AddMp,NeturealArmor,Abrasion,Hardness,AdjAtkDelay,ElementalType,ElementalAtk,HideLevel,Speed,Shelter,Flying,Jumping,Airjump,Taming,ResistMagic,ResistElectricity,ResistFire,ResistWind,ResistWater,ResistEarth,Cash,SourceMaterial,MaterialAmmount,Cohesion,HoldingTime,CorrectionValue,ExpValue,FxpValue,BodyState,AddAbility,VirtItem1,VirtType1,VirtItem2,VirtType2,VirtItem3,VirtType3,SndAtk1,SndAtk2,SndDie1,SndDie2,SndDmg1,SndDmg2,SndDmg3,SndIdle1,SndIdle2,comment,giant
614,Small Shuhamma,2,15,20,159,135,156,121,-1,12,-1,96,-1,200,1,0,-1,1,1254,1320,9252,9253,9254,-1,-1.0,-1,-1,-1,-1,-1,3000,55339,100,133,130,0,-1,3,0,-1,0.075,-1,0,-1,-1,-1,98,0.0,0.0,0.0,0.3,-0.3,909,-1,-1,-1,-1,13,246224,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
615,Shuhamma,2,15,20,159,135,158,122,-1,12,-1,97,-1,200,2,0,-1,1,1258,1324,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3000,56593,100,135,130,0,-1,3,0,-1,0.075,-1,0,-1,-1,-1,98,0.0,0.0,0.0,0.3,-0.3,920,-1,-1,-1,-1,50,268384,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
616,Captain Shuhamma,2,15,20,161,137,160,124,-1,12,-1,98,-1,200,3,0,-1,1,1262,1329,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,57861,100,137,130,0,-1,3,0,-1,0.08,-1,0,-1,-1,-1,99,0.0,0.0,0.0,0.3,-0.3,929,-1,-1,-1,-1,9,292538,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
617,Giant Shuhamma,2,15,20,167,142,195,153,-1,12,-1,101,-1,400,4,0,-1,1,2247,2365,9261,9262,9263,-1,0.0,-1,-1,-1,-1,-1,3000,1157225,100,168,130,0,-1,3,0,-1,0.075,-1,0,-1,-1,-1,103,0.0,0.0,0.0,0.3,-0.3,1848,-1,-1,-1,-1,13910,2439892,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
618,Small Nautrepy,2,15,20,159,135,105,71,-1,12,-1,68,-1,100,1,0,-1,1,836,880,9252,9253,9254,-1,-1.0,-1,-1,-1,-1,-1,3000,14005,100,78,130,0,-1,4,0,-1,0.075,-1,0,-1,-1,-1,98,0.0,-0.3,0.0,0.0,0.3,647,-1,-1,-1,-1,13,14383,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
619,Nautrepy,2,15,20,159,135,106,71,-1,12,-1,69,-1,100,2,0,-1,1,915,964,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3000,14300,100,79,130,0,-1,4,0,-1,0.075,-1,0,-1,-1,-1,98,0.0,-0.3,0.0,0.0,0.3,655,-1,-1,-1,-1,50,15965,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
620,Captain Nautrepy,2,15,20,161,137,107,72,-1,12,-1,70,-1,100,3,0,-1,1,941,990,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,28602,100,79,130,0,-1,4,0,-1,0.08,-1,0,-1,-1,-1,99,0.0,-0.3,0.0,0.0,0.3,664,-1,-1,-1,-1,9,17721,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
621,Giant Nautrepy,2,15,20,167,142,120,89,-1,12,-1,73,-1,400,4,0,-1,1,1411,1485,9261,9262,9263,-1,0.0,-1,-1,-1,-1,-1,3000,390112,100,98,130,0,-1,1,0,-1,0.075,-1,0,-1,-1,-1,103,0.0,0.0,0.3,-0.3,0.0,1353,-1,-1,-1,-1,5750,182714,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
622,Small Grrr,2,15,20,159,135,89,75,-1,12,-1,60,-1,100,1,0,-1,1,665,700,9252,9253,9254,-1,-1.0,-1,-1,-1,-1,-1,3000,12255,100,82,130,0,-1,2,0,-1,0.075,-1,0,-1,-1,-1,98,-0.3,0.3,0.0,0.0,0.0,570,-1,-1,-1,-1,13,6243,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
623,Grrr,2,15,20,159,135,97,77,-1,12,-1,61,-1,100,2,0,-1,1,679,715,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3000,12220,100,85,130,0,-1,2,0,-1,0.075,-1,0,-1,-1,-1,98,-0.3,0.3,0.0,0.0,0.0,578,-1,-1,-1,-1,50,6929,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
624,Captain Grrr,2,15,20,161,137,98,78,-1,12,-1,62,-1,100,3,0,-1,1,713,750,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,12405,100,86,130,0,-1,2,0,-1,0.08,-1,0,-1,-1,-1,99,-0.3,0.3,0.0,0.0,0.0,586,-1,-1,-1,-1,9,7691,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
625,Giant Grrr,2,15,20,167,142,110,89,-1,12,-1,65,-1,400,4,0,-1,1,1046,1101,9261,9262,9263,-1,0.0,-1,-1,-1,-1,-1,3000,243386,100,98,130,0,-1,3,0,-1,0.075,-1,0,-1,-1,-1,103,0.0,0.0,0.0,0.3,-0.3,1212,-1,-1,-1,-1,5750,53641,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
626,Small Antiquery,2,15,20,159,135,138,105,-1,12,-1,87,-1,100,1,0,-1,1,1141,1201,9252,9253,9254,-1,-1.0,-1,-1,-1,-1,-1,3000,44703,100,116,130,0,-1,5,0,-1,0.075,-1,0,-1,-1,-1,98,0.3,0.0,-0.3,0.0,0.0,823,-1,-1,-1,-1,13,104443,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
627,Antiquery,2,15,20,159,135,140,107,-1,12,-1,88,-1,100,2,0,-1,1,1145,1206,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3000,45827,100,118,130,0,-1,5,0,-1,0.075,-1,0,-1,-1,-1,98,0.3,0.0,-0.3,0.0,0.0,836,-1,-1,-1,-1,50,115931,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
628,Captain Antiquery,2,15,20,161,137,142,109,-1,12,-1,89,-1,100,3,0,-1,1,1168,1230,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,46966,100,120,130,0,-1,5,0,-1,0.08,-1,0,-1,-1,-1,99,0.3,0.0,-0.3,0.0,0.0,845,-1,-1,-1,-1,9,128683,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
629,Giant Antiquery,2,15,20,167,142,160,132,-1,12,-1,92,-1,400,4,0,-1,1,1986,2090,9261,9262,9263,-1,0.0,-1,-1,-1,-1,-1,3000,939316,100,145,130,0,-1,5,0,-1,0.075,-1,0,-1,-1,-1,103,0.3,0.0,-0.3,0.0,0.0,1700,-1,-1,-1,-1,7640,1113294,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
630,Small Mushpoie,2,15,20,159,135,120,90,-1,12,-1,78,-1,100,1,0,-1,1,1053,1109,9252,9253,9254,-1,-1.0,-1,-1,-1,-1,-1,3000,35224,100,99,130,0,-1,2,0,-1,0.075,-1,0,-1,-1,-1,98,-0.3,0.3,0.0,0.0,0.0,739,-1,-1,-1,-1,13,40832,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
631,Mushpoie,2,15,20,159,135,121,92,-1,12,-1,79,-1,100,2,0,-1,1,1058,1113,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3000,36220,100,101,130,0,-1,2,0,-1,0.075,-1,0,-1,-1,-1,98,-0.3,0.3,0.0,0.0,0.0,747,-1,-1,-1,-1,50,45323,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
632,Captain Mushpoie,2,15,20,161,137,124,94,-1,12,-1,80,-1,100,3,0,-1,1,1081,1137,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,37231,100,103,130,0,-1,2,0,-1,0.08,-1,0,-1,-1,-1,99,-0.3,0.3,0.0,0.0,0.0,756,-1,-1,-1,-1,9,50308,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
633,Giant Mushpoie,2,15,20,167,142,140,115,-1,12,-1,83,-1,400,4,0,-1,1,1829,1925,9261,9262,9263,-1,0.0,-1,-1,-1,-1,-1,3000,744618,100,126,130,0,-1,3,0,-1,0.075,-1,0,-1,-1,-1,103,0.0,0.0,0.0,0.3,-0.3,1540,-1,-1,-1,-1,6500,447207,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
634,Small Muffrin,2,15,20,175,141,184,164,-1,12,-1,130,-1,100,1,0,-1,1,1425,1495,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3050,28441,100,162,130,0,-1,2,0,-1,0.07,-1,0,-1,-1,-1,103,-0.3,0.3,0.0,0.0,0.0,1021,-1,-1,-1,-1,13,686512,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
635,Muffrin,2,15,20,165,151,189,166,-1,12,-1,130,-1,100,1,0,-1,1,1435,1505,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3050,28441,100,162,130,0,-1,3,0,-1,0.07,-1,0,-1,-1,-1,98,0.0,0.0,0.0,0.3,-0.3,1021,-1,-1,-1,-1,13,741432,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
636,Captain Muffrin,2,15,20,175,141,189,167,-1,12,-1,130,-1,100,2,0,-1,1,1445,1515,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3050,28809,100,164,130,0,-1,3,0,-1,0.065,-1,0,-1,-1,-1,98,0.0,0.0,0.0,0.3,-0.3,1028,-1,-1,-1,-1,50,800746,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
637,Giant Muffrin,2,15,20,185,151,189,168,-1,11,-1,130,-1,400,3,0,-1,1,1455,1525,9258,9259,9260,-1,0.0,-1,-1,-1,-1,-1,3100,513248,100,166,130,0,-1,1,0,-1,0.065,-1,0,-1,-1,-1,99,0.0,0.0,0.3,-0.3,0.0,1937,-1,-1,-1,-1,9,864805,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
638,Small Hoppre,2,15,20,159,135,114,78,-1,12,-1,75,-1,150,1,0,-1,1,1024,1078,9252,9253,9254,-1,-1.0,-1,-1,-1,-1,-1,3000,31736,100,86,130,0,-1,5,0,-1,0.075,-1,0,-1,-1,-1,98,0.3,0.0,-0.3,0.0,0.0,710,-1,-1,-1,-1,13,29857,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
639,Hoppre,2,15,20,159,135,115,79,-1,12,-1,76,-1,150,2,0,-1,1,1035,1089,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3000,32138,100,87,130,0,-1,5,0,-1,0.075,-1,0,-1,-1,-1,98,0.3,0.0,-0.3,0.0,0.0,718,-1,-1,-1,-1,50,33141,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
640,Captain Hoppre,2,15,20,161,137,117,81,-1,12,-1,77,-1,150,3,0,-1,1,1049,1104,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,34242,100,89,130,0,-1,5,0,-1,0.08,-1,0,-1,-1,-1,99,0.3,0.0,-0.3,0.0,0.0,726,-1,-1,-1,-1,9,36786,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
641,Giant Hoppre,2,15,20,167,142,133,109,-1,12,-1,80,-1,400,4,0,-1,1,1777,1870,9261,9262,9263,-1,0.0,-1,-1,-1,-1,-1,3000,684834,100,120,130,0,-1,2,0,-1,0.075,-1,0,-1,-1,-1,103,-0.3,0.3,0.0,0.0,0.0,1474,-1,-1,-1,-1,6500,327002,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
642,Small Gongury,2,15,20,159,135,150,116,-1,12,-1,93,-1,100,1,0,-1,1,1204,1267,9252,9253,9254,-1,1.0,-1,-1,-1,-1,-1,3000,51664,100,127,130,0,-1,3,0,-1,0.075,-1,0,-1,-1,-1,98,0.0,0.0,0.0,0.3,-0.3,879,-1,-1,-1,-1,13,188403,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
643,Gongury,2,15,20,159,135,152,117,-1,12,-1,94,-1,100,2,0,-1,1,1208,1272,9255,9256,9257,-1,1.0,-1,-1,-1,-1,-1,3000,52875,100,129,130,0,-1,3,0,-1,0.075,-1,0,-1,-1,-1,98,0.0,0.0,0.0,0.3,-0.3,892,-1,-1,-1,-1,50,207243,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
644,Captain Gongury,2,15,20,161,137,154,119,-1,12,-1,95,-1,100,3,0,-1,1,1231,1296,9258,9259,9260,-1,1.0,-1,-1,-1,-1,-1,3000,54100,100,131,130,0,-1,3,0,-1,0.08,-1,0,-1,-1,-1,99,0.0,0.0,0.0,0.3,-0.3,901,-1,-1,-1,-1,9,225894,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
645,Giant Gongury,2,15,20,167,142,190,157,-1,12,-1,98,-1,400,4,0,-1,1,2090,2200,9261,9262,9263,-1,0.0,-1,-1,-1,-1,-1,3000,1081995,100,173,130,0,-1,3,0,-1,0.075,-1,0,-1,-1,-1,103,0.0,0.0,0.0,0.3,-0.3,1812,-1,-1,-1,-1,7640,1901497,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
646,Small Dump,2,15,20,159,135,102,70,-1,12,-1,64,-1,100,1,0,-1,1,732,770,9252,9253,9254,-1,-1.0,-1,-1,-1,-1,-1,3000,12773,100,77,130,0,-1,3,0,-1,0.075,-1,0,-1,-1,-1,98,0.0,0.0,0.0,0.3,-0.3,603,-1,-1,-1,-1,13,9476,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
647,Dump,2,15,20,159,135,103,71,-1,12,-1,65,-1,100,2,0,-1,1,769,809,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3000,13429,100,78,130,0,-1,3,0,-1,0.075,-1,0,-1,-1,-1,98,0.0,0.0,0.0,0.3,-0.3,621,-1,-1,-1,-1,50,10581,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
648,Captain Dump,2,15,20,161,137,104,71,-1,12,-1,66,-1,100,3,0,-1,1,794,836,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,13621,100,79,130,0,-1,3,0,-1,0.08,-1,0,-1,-1,-1,99,0.0,0.0,0.0,0.3,-0.3,630,-1,-1,-1,-1,9,11674,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
649,Giant Dump,2,15,20,167,142,110,94,-1,12,-1,69,-1,400,4,0,-1,1,1102,1161,9261,9262,9263,-1,-1.0,-1,-1,-1,-1,-1,3000,254295,100,103,130,0,-1,2,0,-1,0.075,-1,0,-1,-1,-1,103,-0.3,0.3,0.0,0.0,0.0,1277,-1,-1,-1,-1,5750,81421,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
650,Small Kern,2,15,20,159,135,162,126,-1,12,-1,99,-1,100,1,0,-1,1,1285,1353,9252,9253,9254,-1,-1.0,-1,-1,-1,-1,-1,3000,59144,100,138,130,0,-1,1,0,-1,0.075,-1,0,-1,-1,-1,98,0.0,0.0,0.3,-0.3,0.0,937,-1,-1,-1,-1,13,318866,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
651,Kern,2,15,20,159,135,164,128,-1,12,-1,100,-1,100,2,0,-1,1,1290,1357,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3000,60441,100,140,130,0,-1,1,0,-1,0.075,-1,0,-1,-1,-1,98,0.0,0.0,0.3,-0.3,0.0,947,-1,-1,-1,-1,50,347563,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
652,Captain Kern,2,15,20,161,137,166,129,-1,12,-1,101,-1,100,3,0,-1,1,1294,1362,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,61753,100,142,130,0,-1,1,0,-1,0.08,-1,0,-1,-1,-1,99,0.0,0.0,0.3,-0.3,0.0,947,-1,-1,-1,-1,9,375368,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
653,Giant Kern,2,15,20,167,142,200,162,-1,12,-1,104,-1,400,4,0,-1,1,2299,2420,9261,9262,9263,-1,0.0,-1,-1,-1,-1,-1,3000,1235058,100,178,130,0,-1,1,0,-1,0.075,-1,0,-1,-1,-1,103,0.0,0.0,0.3,-0.3,0.0,1848,-1,-1,-1,-1,13910,3073551,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
654,Mutant Fefern,2,15,20,62,53,38,31,-1,12,-1,21,95,100,2,0,-1,1,200,210,9087,9088,9089,-1,-1.0,-1,-1,-1,-1,-1,3000,3802,100,31,130,0,-1,2,0,-1,0.075,-1,0,-1,-1,-1,15,-0.3,0.3,0.0,0.0,0.0,60,-1,-1,-1,-1,50,100,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,33,124,-1,-1,-1,,0
655,Mutant Fefern King,2,15,20,65,55,39,32,-1,12,-1,22,104,100,3,0,-1,1,209,220,9090,9091,9092,-1,-1.0,-1,-1,-1,-1,-1,3000,3928,100,32,130,0,-1,5,0,-1,0.08,-1,0,-1,-1,-1,16,0.3,0.0,-0.3,0.0,0.0,70,-1,-1,-1,-1,9,110,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,33,124,-1,-1,-1,,0
656,Mutant Giant 2nd Class Fefern,2,15,20,70,60,75,43,-1,12,-1,25,719,400,4,0,-1,1,428,450,9093,9094,9095,-1,-1.0,-1,-1,-1,-1,-1,3000,75204,100,50,130,0,-1,2,0,-1,0.075,-1,0,-1,-1,-1,19,-0.3,0.3,0.0,0.0,0.0,400,-1,-1,-1,-1,400,750,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,33,124,-1,-1,-1,,0
657,Mutant Nyangnyang,2,15,20,92,78,41,32,-1,12,-1,23,125,100,2,0,-1,1,218,229,9099,9100,9101,-1,-1.0,-1,-1,-1,-1,-1,3000,3921,100,33,130,0,-1,3,0,-1,0.075,-1,0,-1,-1,-1,17,0.0,0.0,0.0,0.3,-0.3,80,-1,-1,-1,-1,50,130,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
658,Mutant Nyangnyang Queen,2,15,20,95,81,42,34,-1,12,-1,24,135,100,3,0,-1,1,226,238,9102,9103,9104,-1,-1.0,-1,-1,-1,-1,-1,3000,4044,100,34,130,0,-1,1,0,-1,0.08,-1,0,-1,-1,-1,18,0.0,0.0,0.3,-0.3,0.0,90,-1,-1,-1,-1,9,140,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
659,Mutant Giant Nyangnyang,2,15,20,110,94,75,47,-1,12,-1,27,948,400,4,0,-1,1,447,470,9105,9106,9107,-1,-1.0,-1,-1,-1,-1,-1,3000,82948,100,50,130,0,-1,3,0,-1,0.075,-1,0,-1,-1,-1,21,0.0,0.0,0.0,0.3,-0.3,500,-1,-1,-1,-1,430,960,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
660,Mutant Bang,2,15,20,85,72,44,35,-1,11,-1,25,162,100,2,0,-1,1,223,235,9111,9112,9113,-1,-1.0,-1,-1,-1,-1,-1,3000,4454,100,35,130,0,-1,5,0,-1,0.075,-1,0,-1,-1,-1,19,0.3,0.0,-0.3,0.0,0.0,100,-1,-1,-1,-1,50,170,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
661,Mutant Boss Bang,2,15,20,90,77,45,37,-1,11,-1,26,179,100,3,0,-1,1,236,248,9114,9115,9116,-1,-1.0,-1,-1,-1,-1,-1,3000,4586,100,36,130,0,-1,3,0,-1,0.08,-1,0,-1,-1,-1,20,0.0,0.0,0.0,0.3,-0.3,110,-1,-1,-1,-1,9,190,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
662,Mutant Giant Bang King,2,15,20,100,85,77,49,-1,11,-1,29,1232,400,4,0,-1,1,466,490,9117,9118,9119,-1,0.0,-1,-1,-1,-1,-1,3000,88035,100,50,130,0,-1,5,0,-1,0.075,-1,0,-1,-1,-1,23,0.3,0.0,-0.3,0.0,0.0,600,-1,-1,-1,-1,490,1300,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
663,Venel Guardian,2,15,20,170,170,120,120,-1,12,-1,60,-1,100,2,0,-1,-1,1045,1100,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3000,120000,1300,100,130,0,-1,0,0,-1,0.07,-1,0,-1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,520,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,34,124,-1,-1,-1,,0
664,Worm Veduque,2,35,40,100,85,100,85,-1,12,-1,32,1232,400,4,0,-1,1,494,520,9252,9253,9254,-1,-1.0,-1,-1,-1,-1,-1,3000,47000,100,50,130,0,-1,1,0,-1,0.075,-1,0,-1,-1,-1,40,0.0,0.0,0.3,-0.3,0.0,1500,-1,-1,-1,-1,490,2000,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
665,Serus Uriel,2,35,40,100,85,120,102,-1,12,-1,35,1232,400,4,0,-1,1,693,729,9252,9253,9254,-1,-1.0,-1,-1,-1,-1,-1,1500,47000,100,50,130,0,-1,4,0,-1,0.12,-1,0,-1,-1,-1,100,0.0,-0.3,0.0,0.0,0.3,3000,-1,-1,-1,-1,490,3500,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
666,Vice Veduque,2,35,40,100,85,80,60,-1,12,-1,30,1232,100,3,0,-1,1,345,363,9252,9253,9254,-1,-1.0,-1,-1,-1,-1,-1,1000,3000,100,50,130,0,-1,2,0,-1,0.075,-1,0,-1,-1,-1,30,-0.3,0.3,0.0,0.0,0.0,300,-1,-1,-1,-1,490,200,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
667,Guardian NPC,2,150,150,150,150,150,150,-1,12,-1,-1,-1,100,8,0,2000,-1,7000,7000,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,1000,1500000,100,300,130,0,-1,0,0,-1,0.1,-1,0,-1,-1,-1,56,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,-1,1,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
668,Chaos Guardian NPC,2,150,150,150,150,150,150,-1,12,-1,-1,-1,100,8,0,-2000,-1,7000,7000,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,1000,1500000,100,300,130,0,-1,0,0,-1,0.1,-1,0,-1,-1,-1,56,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,-1,1,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
669,Captain Guard,0,10,10,10,10,0,0,-1,1,-1,-1,-1,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,3000,-1,-1,0,130,0,-1,0,0,-1,0.15,-1,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
670,Criminal Wagsaac,2,15,20,57,48,38,31,-1,13,-1,22,-1,100,3,0,-1,1,195,205,9126,9127,9128,-1,-1.0,-1,-1,-1,-1,-1,3000,3928,100,32,130,0,-1,5,0,-1,0.08,-1,0,-1,-1,-1,22,0.3,0.0,-0.3,0.0,0.0,0,-1,-1,-1,-1,9,1,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
671,Criminal Mr. Pumpkin,2,15,20,65,55,46,38,-1,13,-1,27,-1,100,3,0,-1,1,216,228,9150,9151,9152,-1,-1.0,-1,-1,-1,-1,-1,3000,4700,100,37,130,0,-1,2,0,-1,0.08,-1,0,-1,-1,-1,26,-0.3,0.3,0.0,0.0,0.0,41,-1,-1,-1,-1,9,1,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
672,Criminal Gigglebox,2,15,20,77,65,53,40,-1,12,-1,32,-1,100,3,0,-1,1,264,278,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,5560,100,45,130,0,-1,3,0,-1,0.08,-1,0,-1,-1,-1,32,0.0,0.0,0.0,0.3,-0.3,0,-1,-1,-1,-1,9,1,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,34,124,-1,-1,-1,,0
673,Criminal Hobo,2,15,20,85,72,61,47,-1,12,-1,37,-1,200,3,0,-1,1,291,307,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,6600,100,49,130,0,-1,4,0,-1,0.08,-1,0,-1,-1,-1,36,0.0,-0.3,0.0,0.0,0.3,47,-1,-1,-1,-1,9,1,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,34,124,-1,-1,-1,,0
674,Criminal Cardpuppet,2,15,20,97,82,68,53,-1,12,-1,42,-1,200,3,0,-1,1,345,363,9222,9223,9224,-1,-1.0,-1,-1,-1,-1,-1,3000,7632,100,57,130,0,-1,4,0,-1,0.08,-1,0,-1,-1,-1,50,0.0,-0.3,0.0,0.0,0.3,0,-1,-1,-1,-1,9,1,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,34,124,-1,-1,-1,,0
